0,"[{'value': 11.654641362241893, 'score': 2.400686455407627}, {'value': 1.2331317470472225, 'score': None}, {'value': 19.555400993723055, 'score': None}, {'value': 11.247248269577224, 'score': None}, {'value': 8.027087465211375, 'score': None}, {'value': 3.36593364790879, 'score': None}, {'value': 14.850065717848203, 'score': None}, {'value': 3.240178868904653, 'score': None}, {'value': 12.390160494775175, 'score': None}, {'value': 0.7283689574426555, 'score': None}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
0,"[{'value': 11.654641362241893, 'score': 2.401586181909275}, {'value': 5.750782179413497, 'score': 2.4951887872121508}, {'value': 19.555400993723055, 'score': None}, {'value': 11.247248269577224, 'score': None}, {'value': 8.027087465211375, 'score': None}, {'value': 3.36593364790879, 'score': None}, {'value': 14.850065717848203, 'score': None}, {'value': 3.240178868904653, 'score': None}, {'value': 12.390160494775175, 'score': None}, {'value': 0.7283689574426555, 'score': None}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
0,"[{'value': 11.654641362241893, 'score': 2.401377923877031}, {'value': 5.750782179413497, 'score': 2.4951887872121508}, {'value': 16.323129338707318, 'score': 2.415104138036419}, {'value': 11.247248269577224, 'score': None}, {'value': 8.027087465211375, 'score': None}, {'value': 3.36593364790879, 'score': None}, {'value': 14.850065717848203, 'score': None}, {'value': 3.240178868904653, 'score': None}, {'value': 12.390160494775175, 'score': None}, {'value': 0.7283689574426555, 'score': None}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
0,"[{'value': 11.654641362241893, 'score': 2.4018387341893126}, {'value': 5.750782179413497, 'score': 2.4951887872121508}, {'value': 16.323129338707318, 'score': 2.415104138036419}, {'value': 12.653965776249553, 'score': 2.40254786198941}, {'value': 8.027087465211375, 'score': None}, {'value': 3.36593364790879, 'score': None}, {'value': 14.850065717848203, 'score': None}, {'value': 3.240178868904653, 'score': None}, {'value': 12.390160494775175, 'score': None}, {'value': 0.7283689574426555, 'score': None}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
0,"[{'value': 9.47436820754429, 'score': 2.4020858939247143}, {'value': 5.750782179413497, 'score': 2.4951887872121508}, {'value': 16.323129338707318, 'score': 2.415104138036419}, {'value': 12.653965776249553, 'score': 2.40254786198941}, {'value': 8.027087465211375, 'score': 2.4016657718839385}, {'value': 3.36593364790879, 'score': None}, {'value': 14.850065717848203, 'score': None}, {'value': 3.240178868904653, 'score': None}, {'value': 12.390160494775175, 'score': None}, {'value': 0.7283689574426555, 'score': None}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
0,"[{'value': 9.47436820754429, 'score': 2.401193317877465}, {'value': 5.750782179413497, 'score': 2.4951887872121508}, {'value': 16.323129338707318, 'score': 2.415104138036419}, {'value': 12.653965776249553, 'score': 2.40254786198941}, {'value': 8.027087465211375, 'score': 2.4016657718839385}, {'value': 8.572054470484858, 'score': 2.4151081771247576}, {'value': 14.850065717848203, 'score': None}, {'value': 3.240178868904653, 'score': None}, {'value': 12.390160494775175, 'score': None}, {'value': 0.7283689574426555, 'score': None}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
0,"[{'value': 9.47436820754429, 'score': 2.401651748355285}, {'value': 5.750782179413497, 'score': 2.4951887872121508}, {'value': 16.323129338707318, 'score': 2.415104138036419}, {'value': 12.653965776249553, 'score': 2.40254786198941}, {'value': 8.027087465211375, 'score': 2.4016657718839385}, {'value': 8.572054470484858, 'score': 2.4151081771247576}, {'value': 11.823527121740323, 'score': 2.4070060036794008}, {'value': 3.240178868904653, 'score': None}, {'value': 12.390160494775175, 'score': None}, {'value': 0.7283689574426555, 'score': None}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
0,"[{'value': 9.47436820754429, 'score': 2.400586255560769}, {'value': 5.750782179413497, 'score': 2.4951887872121508}, {'value': 16.323129338707318, 'score': 2.415104138036419}, {'value': 12.653965776249553, 'score': 2.40254786198941}, {'value': 8.027087465211375, 'score': 2.4016657718839385}, {'value': 8.572054470484858, 'score': 2.4151081771247576}, {'value': 11.823527121740323, 'score': 2.4070060036794008}, {'value': 8.46677674872608, 'score': 2.4167216659176303}, {'value': 12.390160494775175, 'score': None}, {'value': 0.7283689574426555, 'score': None}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
0,"[{'value': 9.47436820754429, 'score': 2.4012423688144597}, {'value': 5.750782179413497, 'score': 2.4951887872121508}, {'value': 16.323129338707318, 'score': 2.415104138036419}, {'value': 12.653965776249553, 'score': 2.40254786198941}, {'value': 8.027087465211375, 'score': 2.4016657718839385}, {'value': 8.572054470484858, 'score': 2.4151081771247576}, {'value': 11.823527121740323, 'score': 2.4070060036794008}, {'value': 8.46677674872608, 'score': 2.4167216659176303}, {'value': 10.712018863314594, 'score': 2.402859705913216}, {'value': 0.7283689574426555, 'score': None}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
0,"[{'value': 9.47436820754429, 'score': 2.402200125755064}, {'value': 5.750782179413497, 'score': 2.4951887872121508}, {'value': 16.323129338707318, 'score': 2.415104138036419}, {'value': 12.653965776249553, 'score': 2.40254786198941}, {'value': 8.027087465211375, 'score': 2.4016657718839385}, {'value': 8.572054470484858, 'score': 2.4151081771247576}, {'value': 11.823527121740323, 'score': 2.4070060036794008}, {'value': 8.46677674872608, 'score': 2.4167216659176303}, {'value': 10.712018863314594, 'score': 2.402859705913216}, {'value': 5.798484298670919, 'score': 2.5586631276259473}, {'value': 10.0, 'score': None}, {'value': 18.006260734718246, 'score': None}, {'value': 14.028121103261173, 'score': None}, {'value': 9.724124218845226, 'score': None}, {'value': 4.062744076441174, 'score': None}, {'value': 12.561520972919446, 'score': None}, {'value': 12.168490531833356, 'score': None}, {'value': 10.0, 'score': None}, {'value': 15.748725412010723, 'score': None}, {'value': 0.2379800966129908, 'score': None}]"
