,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.8212538358045026,0.8203479586595571,0.8193373901011765,0.820294366654052,0.8191254758230481,0.8204072181599219,0.8202928012954593,0.818890764291345,0.8202001692074334,0.8186472055492332,0.8197072116210142,0.8195853064381224,0.818905269391295,0.8183782550987351,0.8178361568989204,0.8181737419854974,0.8187655264727022,0.8184951588646544,0.819267397400959,0.8181494527421984,0.8186014888549491,0.8181985859319653,0.8178179007949585,0.818177634697545,0.8183139760484138,0.8172593741769635,0.8182277935877333,0.8178196540272369,0.8176554103934782,0.8182905297303842,0.8178359892322038,0.8184762709938567,0.8177062218179358,0.8173783559243688,0.8174668142285655,0.8184184325116378,0.8187467770890509,0.8172630168896804,0.817021817105908,0.8173875851342443,0.8212538358045026,0.8203479586595571,0.8193373901011765,0.820294366654052,0.8191254758230481,0.8204072181599219,0.8202928012954593,0.818890764291345,0.8202001692074334,0.8186472055492332,0.8197072116210142,0.8195853064381224,0.818905269391295,0.8183782550987351,0.8178361568989204,0.8181737419854974,0.8187655264727022,0.8184951588646544,0.819267397400959,0.8181494527421984,0.8186014888549491,0.8181985859319653,0.8178179007949585,0.818177634697545,0.8183139760484138,0.8172593741769635,0.8182277935877333,0.8178196540272369,0.8176554103934782,0.8182905297303842,0.8178359892322038,0.8184762709938567,0.8177062218179358,0.8173783559243688,0.8174668142285655,0.8184184325116378,0.8187467770890509,0.8172630168896804,0.817021817105908,0.8173875851342443,0.8171804351784846,0.8184642239883945,0.819068915327064,0.8188843205419968,0.8185624439027365,0.818602615928135,0.8168669911579469,0.818303230560648,0.8174090832175556,0.8182234269453946,0.8168771438890355,0.8182803597872612,0.8173645609335004,0.8166554752497531,0.8178286295625397,0.8169070801233008,0.8166278780486038,0.8168857393343969,0.8176335591661459,0.8168175069103673
1,0.8212538358045026,0.8203479586595571,0.8193373901011765,0.820294366654052,0.8191254758230481,0.8204072181599219,0.8202928012954593,0.818890764291345,0.8202001692074334,0.8186472055492332,0.8197072116210142,0.8220269347861473,0.8195853064381224,0.818905269391295,0.8183782550987351,0.8178361568989204,0.8181737419854974,0.8187655264727022,0.8184951588646544,0.819267397400959,0.8181494527421984,0.8186014888549491,0.8181985859319653,0.8217913180886779,0.8178179007949585,0.818177634697545,0.8183139760484138,0.8211250349633525,0.8172593741769635,0.8213318706324934,0.8182277935877333,0.8178196540272369,0.8176554103934782,0.8182905297303842,0.8178359892322038,0.8217944982546048,0.8207091043230652,0.8184762709938567,0.8204992071011429,0.8177062218179358,0.8220269347861473,0.8217913180886779,0.8211250349633525,0.8213318706324934,0.8217944982546048,0.8207091043230652,0.8204992071011429,0.8203807326691498,0.8205412023035198,0.820526455797297,0.8202001093345972,0.8206249608497818,0.8198347082963791,0.8197795312762369,0.8201828199948593,0.8207558733985728,0.8198963524319456,0.8193115755299576,0.8201068361368778,0.8194472870178353,0.8195128508887255,0.8203596714488133,0.8205126721437435,0.8192269195637433,0.8187319389941082,0.8202049413790014,0.8191302626998092,0.8192117710325344,0.8190120217720578,0.8187155674281362,0.8188516603573724,0.8192308350508106,0.8198202604821784,0.8186799575675694,0.8202589504402451,0.8186426304796364,0.8195840296750866,0.8189448257567078,0.818838634126885,0.8187033450338279,0.8180359975027924,0.8182319390769011,0.8184459109651877,0.818877582567441,0.8193256595875801,0.8193411355820094,0.8178245379735539,0.8185317366298154,0.8183620888407904,0.8182615093382866,0.8182853216546809,0.8182832982118249,0.8191011980191212,0.8182363734420544,0.8184142613206853,0.8182898504071878,0.8178460357513079,0.8181353348091208,0.8190931620192097,0.8177921953740374
2,0.817713024264113,0.8165010454641914,0.8161823263962182,0.815866284173013,0.8161601469249695,0.8155206316581168,0.8156839877520777,0.8156529337326274,0.8164697601241525,0.8162793624193246,0.8160628645295239,0.8151698746152318,0.8158863334999296,0.8158152462721112,0.8151920370116446,0.8152596107332595,0.8159367005638061,0.8170449095563083,0.8155950304856755,0.8150280256389341,0.8152944280144427,0.81611933714955,0.8152259564861939,0.8158193572067463,0.8157563251265517,0.815261572526152,0.8145553400557981,0.8153652390999375,0.8147363100977637,0.814894947671152,0.8154688750992749,0.8150097628367157,0.8146438707022625,0.8149027610395208,0.8160471065212351,0.8147435222120489,0.8151466027989153,0.8149462007503662,0.814604034049373,0.8145579933318622,0.817713024264113,0.8165010454641914,0.8161823263962182,0.815866284173013,0.8161601469249695,0.8155206316581168,0.8156839877520777,0.8156529337326274,0.8164697601241525,0.8162793624193246,0.8160628645295239,0.8151698746152318,0.8158863334999296,0.8158152462721112,0.8151920370116446,0.8152596107332595,0.8159367005638061,0.8170449095563083,0.8155950304856755,0.8150280256389341,0.8152944280144427,0.81611933714955,0.8152259564861939,0.8158193572067463,0.8157563251265517,0.815261572526152,0.8145553400557981,0.8153652390999375,0.8147363100977637,0.814894947671152,0.8154688750992749,0.8150097628367157,0.8146438707022625,0.8149027610395208,0.8160471065212351,0.8147435222120489,0.8151466027989153,0.8149462007503662,0.814604034049373,0.8145579933318622,0.815042585214016,0.814321884402046,0.8141869778916712,0.8143626498986936,0.8158281273999465,0.8140942252161609,0.8145943688762324,0.8144667238617542,0.8143609074850638,0.8141379667171849,0.8143188378559387,0.8158172328379157,0.8141024745652008,0.8143018788845583,0.8141104543916091,0.8129429968333899,0.814023626450783,0.8154144582993252,0.815741355803349,0.8134290506742669
3,0.817713024264113,0.8170120955773271,0.8171232102831749,0.8168450224928341,0.8173894671114255,0.8168714886315784,0.8164653054186611,0.8165010454641914,0.817020412502297,0.8166249368792777,0.818170324999151,0.8163866383009521,0.8161392027599874,0.8164204420270593,0.8157044971909183,0.8161823263962182,0.815866284173013,0.8161601469249695,0.8156589417591195,0.8159027952864492,0.8160947155929577,0.8161814298142006,0.8155206316581168,0.8156839877520777,0.8156529337326274,0.8164697601241525,0.8162793624193246,0.8160628645295239,0.8151698746152318,0.8160111546980262,0.815855146755607,0.8158863334999296,0.8158152462721112,0.8151920370116446,0.8152596107332595,0.8153674024223109,0.8157770206423136,0.8157265530761161,0.8153665091471826,0.8159367005638061,0.8170120955773271,0.8171232102831749,0.8168450224928341,0.8173894671114255,0.8168714886315784,0.8164653054186611,0.817020412502297,0.8166249368792777,0.818170324999151,0.8163866383009521,0.8161392027599874,0.8164204420270593,0.8157044971909183,0.8156589417591195,0.8159027952864492,0.8160947155929577,0.8161814298142006,0.8160111546980262,0.815855146755607,0.8153674024223109,0.8157770206423136,0.8157265530761161,0.8153665091471826,0.81562045517799,0.8155185592323672,0.8156612933941909,0.8168610953019027,0.8152582045457707,0.8152913436596395,0.8148127093224999,0.8149319503223998,0.8152175514587359,0.8148462627754863,0.8159578848653514,0.8164207461349353,0.8153689279202655,0.8145237228721989,0.8147873020893787,0.8154916921646695,0.814022957543594,0.8157612255102816,0.8145824817255106,0.814678080513585,0.8147715673821032,0.8143861280907143,0.8153240284469615,0.8163545250011235,0.8146985569147195,0.8148316211152182,0.8153777972451224,0.8145950723402346,0.8150781724586801,0.8149734969751128,0.8162847536695053,0.8147941036514018,0.8146680886775656,0.8159032384965085,0.8152705862774874,0.8141756263273556,0.8137529892048861
4,0.8180844385326046,0.817713024264113,0.8179243993085993,0.8175803127242895,0.8170120955773271,0.8171232102831749,0.8169784698006809,0.8169957994696143,0.8168450224928341,0.8165771607124909,0.8173894671114255,0.8167369808194539,0.8168714886315784,0.8164653054186611,0.8165010454641914,0.8161151528262013,0.8168769010023053,0.8160426553929412,0.817020412502297,0.8166249368792777,0.816967286326703,0.8163385050781994,0.818170324999151,0.8166390371162032,0.8163866383009521,0.8165623552640935,0.8156687771947678,0.8152995292470806,0.8161392027599874,0.8164204420270593,0.816097075019713,0.8157044971909183,0.8160931604132561,0.8161823263962182,0.815866284173013,0.8161601469249695,0.8156589417591195,0.8159027952864492,0.8160947155929577,0.8161814298142006,0.8180844385326046,0.8179243993085993,0.8175803127242895,0.8169784698006809,0.8169957994696143,0.8165771607124909,0.8167369808194539,0.8161151528262013,0.8168769010023053,0.8160426553929412,0.816967286326703,0.8163385050781994,0.8166390371162032,0.8165623552640935,0.8156687771947678,0.8152995292470806,0.816097075019713,0.8160931604132561,0.8158342400673582,0.8157707951481891,0.8154196165610063,0.8154930348550322,0.8156496043287308,0.8161315595261484,0.815048172575242,0.8157696365680662,0.8153753123219638,0.8158083358544591,0.8165226257694118,0.8152695982586546,0.8158666835707947,0.815217710367812,0.8151073871142331,0.8148450575747639,0.8153256231687119,0.8153112235813234,0.8153681957924515,0.8148212433337747,0.8160683492246192,0.8157088675470754,0.8149637218092833,0.8149747898348213,0.8150273846165166,0.814970621283257,0.8151957580617608,0.8145231134501487,0.8147087208882566,0.8152727406989417,0.8148372081119848,0.8149897141641337,0.8147166670374023,0.814767972933233,0.8146283505140072,0.8145127223382416,0.8147905124875595,0.8142431710439044,0.8159871440953979,0.8143442201318745,0.8146328047407607,0.8141896091891608
5,0.8176131197963455,0.8189390361685177,0.817627248782748,0.8180844385326046,0.8176580323557558,0.817713024264113,0.8179243993085993,0.8173758763422454,0.8175803127242895,0.8170120955773271,0.8171232102831749,0.8169784698006809,0.8169957994696143,0.8168450224928341,0.8165715103486123,0.8169783372558236,0.8165552815807889,0.8165771607124909,0.8170771284923549,0.8173894671114255,0.8167369808194539,0.8168863425376428,0.8168714886315784,0.8164653054186611,0.8165010454641914,0.8165544227472329,0.815676375829453,0.8161151528262013,0.8167827782739313,0.8168769010023053,0.8160426553929412,0.817020412502297,0.8166249368792777,0.8169659659997945,0.8160593456061542,0.8163763039603478,0.816967286326703,0.8164015171562604,0.8161170794717045,0.8163385050781994,0.8176131197963455,0.8189390361685177,0.817627248782748,0.8176580323557558,0.8173758763422454,0.8165715103486123,0.8169783372558236,0.8165552815807889,0.8170771284923549,0.8168863425376428,0.8165544227472329,0.815676375829453,0.8167827782739313,0.8169659659997945,0.8160593456061542,0.8163763039603478,0.8164015171562604,0.8161170794717045,0.8156287267292786,0.8161896845518432,0.8161873066204308,0.8160204020882881,0.8163512563733003,0.8163657407121471,0.8162314778101276,0.815520767092506,0.8156005742815787,0.81550392871041,0.8159772717523305,0.8156733415400385,0.8164174907025143,0.8160849004403606,0.816056153859158,0.8156479662481315,0.8157582441198096,0.8158027872103326,0.8154830575966301,0.81554157872184,0.8160461726465634,0.8154353565001139,0.8159227760879234,0.8150550492438928,0.815703902220214,0.8150118770835232,0.815702789000307,0.814797209253398,0.8148747375381455,0.8156698953622772,0.8157427090698076,0.8152830992104398,0.8152070848174472,0.8167158723670831,0.8152178976385502,0.8147838435590087,0.815994291325306,0.8151166604361716,0.814343710400863,0.815428807184741,0.8150924499233657,0.8146971389245846
6,0.8176810679628892,0.8174699398748355,0.8176131197963455,0.8189390361685177,0.817627248782748,0.8180844385326046,0.8176580323557558,0.817713024264113,0.8173637731993023,0.8174758351627734,0.8179243993085993,0.8173758763422454,0.8175803127242895,0.8179472497231489,0.8170120955773271,0.8174853499857119,0.8166772486287657,0.817012521716435,0.8171232102831749,0.8169784698006809,0.8169957994696143,0.8173503455705561,0.8168450224928341,0.8165715103486123,0.8169783372558236,0.8165552815807889,0.8162650153228306,0.8169880830431824,0.8167839683490338,0.8165771607124909,0.8170771284923549,0.8173894671114255,0.8167369808194539,0.8168863425376428,0.8168452164384692,0.8168714886315784,0.8164653054186611,0.8170106492306222,0.8171319936734363,0.8165010454641914,0.8176810679628892,0.8174699398748355,0.8173637731993023,0.8174758351627734,0.8179472497231489,0.8174853499857119,0.8166772486287657,0.817012521716435,0.8173503455705561,0.8162650153228306,0.8169880830431824,0.8167839683490338,0.8168452164384692,0.8170106492306222,0.8171319936734363,0.816544712494772,0.8162416004260485,0.8171948654815688,0.8163531844518829,0.8167144173132734,0.8161402213562363,0.8163036666669744,0.8164453443523912,0.8160266517771868,0.8167594849715252,0.8164697350404567,0.8162380998560772,0.8162458838949758,0.8161697260848088,0.8161434583138295,0.8151485973327357,0.8160553428365479,0.8162040105856783,0.8158702068363417,0.8153170598907821,0.8157245684813565,0.8153103745661195,0.8152669495561703,0.815779954166604,0.8160396077586559,0.8161259496618587,0.8149440781381216,0.8159315547846312,0.8160925905653642,0.8149800321996729,0.8155130640944576,0.8156073367142146,0.815249174288248,0.8159163690742305,0.8161653793902177,0.8154725399988385,0.8151049840454325,0.814825130436254,0.8154081049216154,0.8149149444499203,0.8153880596768025,0.8149573294084376,0.8144240878953488,0.8152797344896285,0.8151550195075753
7,0.8176810679628892,0.8181715977725794,0.8174699398748355,0.8176131197963455,0.8189390361685177,0.817627248782748,0.8182981732896772,0.8180844385326046,0.8176580323557558,0.817713024264113,0.8173637731993023,0.8174758351627734,0.8173629621154251,0.8170670886641763,0.8179243993085993,0.8173758763422454,0.8175803127242895,0.8179472497231489,0.8171439970214314,0.8169400755877249,0.8172556482664826,0.8170120955773271,0.8174853499857119,0.8166772486287657,0.817012521716435,0.8171232102831749,0.8169784698006809,0.8169957994696143,0.8165040509305741,0.8172306137053311,0.8173503455705561,0.8168450224928341,0.8165715103486123,0.8170274422210759,0.8169783372558236,0.8177267385872483,0.8170470965264518,0.8165552815807889,0.8162650153228306,0.8169880830431824,0.8181715977725794,0.8182981732896772,0.8173629621154251,0.8170670886641763,0.8171439970214314,0.8169400755877249,0.8172556482664826,0.8165040509305741,0.8172306137053311,0.8170274422210759,0.8177267385872483,0.8170470965264518,0.8169519384727648,0.8171081510727594,0.8164113913894849,0.8163807695929916,0.817131182823539,0.816552534440439,0.816265782893369,0.8164891074892496,0.8170258456252197,0.8163431136582757,0.8169275980257514,0.8165703705846872,0.8167999131177198,0.8163011334280545,0.8165401507202387,0.8165283120666098,0.8163389116563476,0.8164761058814934,0.8163771703485183,0.8165707397518299,0.8164361557602345,0.8158545101357586,0.8166413006011075,0.815670634083438,0.8157405015794326,0.8154077225835461,0.8163930220485053,0.8151817906424668,0.8161923738205579,0.816292855450827,0.8152640223150424,0.8160442041171742,0.8157264887286421,0.8152734572069272,0.8160038420068613,0.8160362621796375,0.8152540424851554,0.8150459056572913,0.8160304139200747,0.8159303359549085,0.8152658724557766,0.8153682512300107,0.815049429767126,0.8162493030417715,0.8153992074238404,0.815510136352426,0.8155540481342173,0.8151459402425988
8,0.8176810679628892,0.8181715977725794,0.8176926512131929,0.8174699398748355,0.8176131197963455,0.8189390361685177,0.8182819776314283,0.817627248782748,0.8182981732896772,0.817618937499749,0.8172364405128201,0.8180844385326046,0.8177071055436725,0.8176580323557558,0.817713024264113,0.8173637731993023,0.8174758351627734,0.8173629621154251,0.8170670886641763,0.8179243993085993,0.8173758763422454,0.8175803127242895,0.8179472497231489,0.817745752713661,0.8177482868736843,0.8171439970214314,0.8169400755877249,0.8178133386575922,0.8178017358778424,0.8172556482664826,0.8170120955773271,0.8174853499857119,0.8166772486287657,0.817012521716435,0.8173738262736638,0.8171232102831749,0.8174343624597686,0.8175784682074145,0.8169784698006809,0.8169957994696143,0.8176926512131929,0.8182819776314283,0.817618937499749,0.8172364405128201,0.8177071055436725,0.817745752713661,0.8177482868736843,0.8178133386575922,0.8178017358778424,0.8173738262736638,0.8174343624597686,0.8175784682074145,0.8173889878460929,0.8166799757681494,0.8170536262593739,0.8168198439904834,0.8164172585226598,0.8171560772534715,0.8165154294650345,0.8170561327821564,0.8168477636675852,0.8165132144684132,0.8172694185878986,0.8164829585462755,0.8161671823296475,0.8170645235268472,0.8166662222602425,0.817128454955623,0.8164295903936329,0.8163978675110606,0.8160191221171302,0.8168530092946574,0.8168698014886541,0.8162490207037795,0.8162356499016261,0.8162467428463984,0.8166616823193,0.8156898673531137,0.8163680179285412,0.8158115601189933,0.8166747565200836,0.8154739885854423,0.8159451067403274,0.8168007907483475,0.8156493148365621,0.816544010999782,0.8163263420931558,0.8169275812916819,0.8152453918043372,0.8165417544828082,0.8162327803805962,0.816377878263326,0.8165418201696173,0.8161323388534655,0.815644770312696,0.8156556552733764,0.8159219479737585,0.8152654004069823,0.8162885039190739,0.8162282232041632
9,0.8199410864484836,0.8193767863854243,0.8190263126689383,0.8180247792522417,0.817778760573181,0.8183379979011401,0.8176810679628892,0.8181715977725794,0.8182720479182852,0.8173378909772347,0.8176926512131929,0.8174699398748355,0.8179441504719551,0.8176131197963455,0.8189390361685177,0.8182819776314283,0.817627248782748,0.8180445209849522,0.8182981732896772,0.817618937499749,0.8172364405128201,0.8180844385326046,0.8177071055436725,0.8172649703581502,0.8180435470740869,0.8176580323557558,0.817713024264113,0.8173637731993023,0.8172211153380617,0.8174758351627734,0.8173629621154251,0.8171457353025389,0.8170670886641763,0.8179243993085993,0.8175299807087809,0.8173758763422454,0.8175803127242895,0.8179472497231489,0.817745752713661,0.8166918265186917,0.8199410864484836,0.8193767863854243,0.8190263126689383,0.8180247792522417,0.817778760573181,0.8183379979011401,0.8182720479182852,0.8173378909772347,0.8179441504719551,0.8180445209849522,0.8172649703581502,0.8180435470740869,0.8172211153380617,0.8171457353025389,0.8175299807087809,0.8166918265186917,0.8176206208484968,0.8174509000887126,0.8168531804781464,0.817867790892871,0.8173568969190452,0.8176208518324085,0.817573914414417,0.8173082500086576,0.8167971446516011,0.8168178543851984,0.81655198546712,0.8175447812343972,0.8165597126957809,0.8171969253301821,0.8166631083683171,0.8165628936955309,0.8172246949226455,0.8173066583323871,0.8167312444348037,0.8173515313607964,0.8168450687101938,0.8171716237867908,0.8159021037301302,0.8163232662446395,0.816990265819601,0.8167396416476771,0.8178104470597559,0.8166831759613378,0.8163678811790283,0.8169703589766555,0.8165198012781895,0.8167412471184741,0.8165372998088691,0.8167750605538804,0.8167040242714058,0.8163678639504292,0.8161066191904698,0.816303319464415,0.8161628014285978,0.8159887428450131,0.8161415747509402,0.8159371118132179,0.8161049099362246,0.815445468303832
10,0.8199410864484836,0.8193767863854243,0.8194790843874233,0.8190263126689383,0.8194976579258949,0.8180247792522417,0.817778760573181,0.8183548280280851,0.8183379979011401,0.8183356130050331,0.8176810679628892,0.8185335286047473,0.8181715977725794,0.8174755576681656,0.8174229337610797,0.8182720479182852,0.8176616591269333,0.8179837300160413,0.8173378909772347,0.8176926512131929,0.8174699398748355,0.8179441504719551,0.8176131197963455,0.8183092731881324,0.8189390361685177,0.8182819776314283,0.817627248782748,0.8180445209849522,0.8182981732896772,0.817618937499749,0.8178443503813417,0.8172364405128201,0.8180844385326046,0.8177071055436725,0.8172649703581502,0.8180435470740869,0.8176580323557558,0.817713024264113,0.8173637731993023,0.8172211153380617,0.8194790843874233,0.8194976579258949,0.8183548280280851,0.8183356130050331,0.8185335286047473,0.8174755576681656,0.8174229337610797,0.8176616591269333,0.8179837300160413,0.8183092731881324,0.8178443503813417,0.8174789726706199,0.8176627730986192,0.8171783414596214,0.8171361619685907,0.8169746620488244,0.8176258819812506,0.8168602041289114,0.8173572618888433,0.8176994684013623,0.8168539740916821,0.8174159427179363,0.8174378326605195,0.817492465582319,0.8165804527680983,0.8165264434159076,0.8165037876381075,0.8167884060345044,0.8171200006538786,0.8165034342434268,0.8173755869637702,0.8174084191833473,0.8171191990315588,0.8164059690062874,0.8165973981270094,0.8167846090578453,0.8172515223704123,0.8158274164657636,0.8161924607844188,0.8169342388809047,0.8170179862608414,0.8161686858786914,0.8164049202212702,0.8162284954919299,0.8162338786392036,0.8168508580543887,0.816688957374,0.8162664152970048,0.8165690949003357,0.8157156966143444,0.8158462973294944,0.8156485923284474,0.8157669229621153,0.8166919245301439,0.8161461551778083,0.8161520876524828,0.8163645651397279,0.8163490614085765,0.8158850233832768,0.816453661543218
